# t (s)	mx ()	my ()	mz ()
4.680142863034946e-10	1.5143958e-09	3.8189114e-09	0.8359548
4.700386571029628e-10	1.5473175e-09	5.267464e-09	0.8411374
4.720136396035641e-10	1.1851794e-09	5.135777e-09	0.8456688
4.740379997970534e-10	7.571979e-10	5.135777e-09	0.8498192
4.760129790047364e-10	8.5596286e-10	4.7407176e-09	0.85344046
4.780373193428638e-10	8.230412e-10	4.6748743e-09	0.85677576
4.800122854083591e-10	5.925897e-10	5.135777e-09	0.85972226
4.820366363233688e-10	1.975299e-10	5.3991505e-09	0.8624849
4.840115897059606e-10	-1.4485525e-09	5.7283667e-09	0.86497855
4.860359319729717e-10	-2.2057505e-09	5.5966805e-09	0.86737275
4.880108891907975e-10	-2.633732e-09	5.0040905e-09	0.8695874
4.900352169868078e-10	-2.0411421e-09	3.4896948e-09	0.8717662
4.920101701013978e-10	-1.679004e-09	3.094635e-09	0.87382996
4.940345180860289e-10	-1.1851794e-09	4.016441e-09	0.87590647
4.960094795579474e-10	-1.1851794e-09	4.6748743e-09	0.87791574
4.980338090930408e-10	-1.9752988e-09	4.872404e-09	0.8799791
5.000087742416078e-10	-2.4032802e-09	4.7407176e-09	0.88201535
5.020331206133466e-10	-2.8641833e-09	4.1481276e-09	0.8841456
5.040080851176637e-10	-3.1934e-09	4.2798143e-09	0.8862858
5.060324362010579e-10	-4.0822843e-09	3.1604783e-09	0.88856465
5.080074094811372e-10	-3.9505976e-09	2.633732e-09	0.89089394
5.10031745637084e-10	-4.115206e-09	2.3703588e-09	0.8934163
5.120067313605493e-10	-4.1810493e-09	2.2057505e-09	0.89603764
5.140310855664529e-10	-5.6625233e-09	1.6460824e-09	0.89892304
5.160060581969815e-10	-6.18927e-09	1.4485525e-09	0.901969
5.180304192726716e-10	-6.716016e-09	1.0864144e-09	0.9053718
5.200054147688739e-10	-7.604901e-09	2.5308516e-10	0.90901166
5.220297931706297e-10	-8.592551e-09	-6.58433e-10	0.91312015
5.240048090569384e-10	-1.0534928e-08	-2.3045155e-09	0.91754115
5.26029178501821e-10	-1.0995831e-08	-5.1028555e-09	0.92252505
5.280041884057264e-10	-1.0929988e-08	-8.296255e-09	0.92781925
5.300285885273206e-10	-9.942338e-09	-1.1720107e-08	0.933597
5.320036110313776e-10	-8.79008e-09	-1.5045194e-08	0.9393352
5.340280280407403e-10	-6.288035e-09	-2.0279735e-08	0.94477683
5.360030708269628e-10	-1.4156308e-09	-2.4888767e-08	0.94860846
5.380275011730156e-10	5.4979155e-09	-2.8839365e-08	0.94900244
5.400025673104375e-10	1.44937555e-08	-3.1012192e-08	0.942782
5.420270022511977e-10	2.5275595e-08	-2.8312618e-08	0.92612004
5.440020709755567e-10	3.499571e-08	-1.9094557e-08	0.89980817
5.460265144486934e-10	4.0822844e-08	-7.901195e-09	0.8693065
5.480015595354798e-10	4.3851635e-08	1.1193361e-09	0.84225917
5.500260490667045e-10	4.0296097e-08	1.297113e-08	0.81745994
5.520013306879604e-10	3.2197374e-08	2.3242684e-08	0.79581034
5.540261020115304e-10	2.03785e-08	3.07982e-08	0.7765512
5.560010644577028e-10	8.847693e-09	3.3613002e-08	0.76093
5.580252316853769e-10	-1.1934098e-09	3.114388e-08	0.7482867
5.600001499249448e-10	-7.654283e-09	2.55472e-08	0.73913926
5.620245114936072e-10	-1.1308586e-08	1.8123368e-08	0.73270655
5.640488570704279e-10	-1.2362079e-08	1.2641913e-08	0.72897935
5.660238148858339e-10	-1.2016402e-08	8.164569e-09	0.72768956
5.68048132087319e-10	-9.38267e-09	4.831252e-09	0.72836924
5.700230955529624e-10	-6.748938e-09	2.7448424e-09	0.7306049
5.720474458399695e-10	-5.152238e-09	1.1851794e-09	0.73424864
5.740224519026716e-10	-4.0822843e-09	3.2098607e-10	0.7389565
5.760468364271938e-10	-3.1604783e-09	5.925897e-10	0.74479026
5.780218545561542e-10	-2.99587e-09	0	0.7512695
5.800462587396272e-10	-2.4526627e-09	-1.6460824e-09	0.75851285
5.820212672138485e-10	-8.5596286e-10	-2.5020452e-09	0.76599395
5.840456761794432e-10	5.925897e-10	-2.2057505e-09	0.7739418
5.860207058364072e-10	2.5020452e-09	-1.1193361e-09	0.7818485
5.880450924121725e-10	2.2386721e-09	-4.609031e-10	0.7899908
5.900201132155375e-10	2.2715938e-09	4.609031e-10	0.7978547
5.920444918042268e-10	3.2263217e-09	1.3806516e-09	0.8057114
5.940194974811133e-10	3.8189114e-09	2.633732e-09	0.81306547
5.960438631255658e-10	2.897105e-09	2.7654186e-09	0.82018423
5.980188582675102e-10	2.732497e-09	3.4238514e-09	0.8266458
6.000432317552801e-10	2.4691236e-09	4.3374273e-09	0.8327242
6.020182208263426e-10	1.8106907e-09	5.2016205e-09	0.83810425
6.040425663861616e-10	6.5843296e-11	5.9258967e-09	0.84306395
6.06017530859989e-10	-3.1275565e-10	4.016441e-09	0.8473931
6.080418773417815e-10	1.3497876e-09	2.633732e-09	0.85135794
6.100168379068486e-10	2.9217964e-09	2.7654186e-09	0.8548225
6.12041184897913e-10	3.456773e-09	3.8189114e-09	0.8580225
6.140161369010776e-10	2.633732e-09	4.5431876e-09	0.8608603
6.160404645859747e-10	1.777769e-09	5.1028555e-09	0.863533
6.180154067202222e-10	3.6213813e-10	4.8065605e-09	0.86595756
6.200397415161803e-10	-4.2798143e-10	4.3456576e-09	0.8682971
6.220146960146589e-10	-7.571979e-10	3.4238514e-09	0.87047213
6.240390082110238e-10	-3.292165e-10	3.456773e-09	0.87262183
6.260139558053028e-10	1.0534927e-09	3.1604783e-09	0.87466735
6.280382879644579e-10	1.5473175e-09	4.213971e-09	0.8767344
6.300132368416287e-10	7.2427625e-10	5.0040905e-09	0.87874293
6.320375862829023e-10	-5.2674637e-10	5.5966805e-09	0.8808136
6.340125278405614e-10	-1.316866e-09	5.530837e-09	0.8828644
6.360368643555133e-10	-1.5802392e-09	5.135777e-09	0.885018
6.380118210534254e-10	-2.0740638e-09	5.333307e-09	0.8871894
6.400361754885849e-10	-2.6008102e-09	5.267464e-09	0.88950944
6.420111414398699e-10	-2.5020452e-09	5.530837e-09	0.8918889
6.440354758603542e-10	-3.4238514e-09	5.695445e-09	0.8944743
6.460104463937582e-10	-4.312736e-09	5.6625233e-09	0.89717025
6.480348040166738e-10	-5.5966805e-09	5.464994e-09	0.90014696
6.500097839232689e-10	-6.913546e-09	5.267464e-09	0.90329903
6.520341342601678e-10	-7.999961e-09	4.872404e-09	0.9068291
6.540091091278118e-10	-9.3497485e-09	4.0987453e-09	0.9106128
6.560334832123777e-10	-1.1193361e-08	3.1604783e-09	0.9148885
6.580084855396011e-10	-1.3563719e-08	1.8436124e-09	0.91948694
6.600328530681262e-10	-1.5341488e-08	-7.2427625e-10	0.9246552
6.620078741031233e-10	-1.7843533e-08	-3.358008e-09	0.9301062
6.640322726752538e-10	-2.0082206e-08	-8.427942e-09	0.93596834
6.660072998344634e-10	-2.0806482e-08	-1.4255074e-08	0.94161934
6.680316952361129e-10	-2.0477266e-08	-2.2320878e-08	0.9466162
6.70006738339087e-10	-1.8106906e-08	-3.1078038e-08	0.9493524
6.720311712682901e-10	-1.30698945e-08	-4.1086217e-08	0.9474457
6.740062309227368e-10	-2.7489577e-09	-4.951416e-08	0.9374781
6.760306752412318e-10	1.4748899e-08	-5.1226085e-08	0.91626346
6.780057291550067e-10	3.2592432e-08	-4.332489e-08	0.88746566
