# t (s)	mx ()	my ()	mz ()
2.450033323020773e-09	-7.028772e-09	4.213971e-09	0.6976878
2.452502063873922e-09	-6.172809e-09	2.0411421e-09	0.70750844
2.4550201747253853e-09	-4.1975103e-09	7.901196e-10	0.71838653
2.4575382912021707e-09	-2.9629483e-09	-1.3168659e-10	0.7299035
2.460007017368062e-09	-5.802441e-10	-4.609031e-10	0.7416066
2.462525119256931e-09	1.975299e-10	6.5843296e-11	0.7537515
2.4650432157785767e-09	1.975299e-10	2.3045155e-10	0.76589453
2.4675119160102215e-09	5.5966803e-10	-3.2921648e-11	0.77759796
2.4700299942089027e-09	1.4814742e-09	8.5596286e-10	0.78912926
2.4725480667229085e-09	2.0082205e-09	5.925897e-10	0.80004835
2.4750167528960877e-09	3.0534828e-09	1.4753013e-09	0.80997026
2.4775347946895854e-09	3.555538e-09	1.6460824e-09	0.8191266
2.480003454665738e-09	4.312736e-09	2.6831144e-09	0.8270487
2.4825214807701132e-09	3.8847547e-09	4.016441e-09	0.834017
2.4850394934791964e-09	3.851833e-09	4.7407176e-09	0.839906
2.4875081153523957e-09	3.5884598e-09	5.234542e-09	0.84473747
2.4900260899964908e-09	2.4691236e-09	5.135777e-09	0.84884953
2.4925440636181228e-09	2.5678886e-09	5.2016205e-09	0.852292
2.4950126652335365e-09	2.716036e-09	5.3991505e-09	0.8551558
